Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
CGCNN,cgcnn_hm,matbench_log_kvrh,2,64,36.429918287388574,4.1247315455184745,23.351501802826466,19.355294509478597,18.42086076382054,0.3365022234393542,0.2583980569924583,0.0680357813835144
CGCNN,cgcnn_hm,matbench_log_kvrh,3,64,36.06925397310216,4.1022543639700375,23.75123669812965,19.607589584893287,19.41860703792043,0.4050059626696681,0.22780295667567033,0.0749115273356437
CGCNN,cgcnn_hm,matbench_log_kvrh,4,64,35.00980503709569,4.101103316266048,24.944540980800426,20.509414948305036,19.01121553436275,0.34891285036830527,0.15490212435686201,0.0741051062941551
CGCNN,cgcnn_hm,matbench_perovskites,0,64,32.52146263472362,4.110087666600268,15.223380381668287,13.78412282531064,12.221365822389291,0.198283402580363,0.1977357289836439,0.0479119978845119
CGCNN,cgcnn_hm,matbench_perovskites,1,64,31.930299567864527,4.104581800017709,15.781321493720181,14.511046382226366,12.67358506394619,0.24922479948724166,0.17380725335710986,0.0478617772459983
CGCNN,cgcnn_hm,matbench_perovskites,2,64,31.682661781942265,4.114690973836063,16.926468268266937,15.727874038006068,12.74706352528545,0.3058301469984,0.23518986816261567,0.0452310629189014
CGCNN,cgcnn_hm,matbench_perovskites,3,64,31.690528646203315,4.118325006078067,16.903979466875157,15.636911581433948,13.941988438537502,0.24166420039244849,0.1904365787122926,0.0453768968582153
CGCNN,cgcnn_hm,matbench_perovskites,4,64,30.732737089874426,4.128561020194653,17.878162335119296,16.700023238302336,13.64839446710934,0.22760751427546827,0.09938275032871884,0.0457403883337974
CGCNN,cgcnn_hm,matbench_mp_gap,0,64,29.561076273894866,4.127075325720924,39.28711821031466,37.54144912094239,33.92204929650097,0.22284035259549462,0.16817597649164534,0.2516930103302002
CGCNN,cgcnn_hm,matbench_mp_gap,1,64,29.901612160225397,4.123308162497047,37.601616398925216,35.813983510610804,32.9800184320923,0.17618953342572427,0.13062603636969655,0.2531798481941223
CGCNN,cgcnn_hm,matbench_mp_gap,2,64,28.536047378078532,4.1216537724944065,40.16462980699635,38.46080563103235,35.664416526962874,0.33303084106003816,0.17476107254926157,0.2520661652088165
CGCNN,cgcnn_hm,matbench_mp_gap,3,64,30.870027990383516,4.116117297455156,37.36547263924159,35.603300516005675,32.82130009792821,0.19026240332659333,0.1238059099923945,0.2536015510559082
CGCNN,cgcnn_hm,matbench_mp_gap,4,64,27.834989554625167,4.114176891215141,41.86215919754122,40.42479065429662,36.66328031648203,0.3247457627118644,0.18151366969087293,0.2613639235496521
CGCNN,cgcnn_hm,matbench_mp_e_form,0,64,33.31484393257938,4.01920555597891,26.732146532831745,20.816218879297196,20.162418225916383,0.38663666433041916,0.31555912485617843,0.1155958324670791
CGCNN,cgcnn_hm,matbench_mp_e_form,1,64,32.880772776098226,4.0479635214097645,26.32019680598328,20.170264479834703,20.532787211694494,0.28742622071185836,0.3210067128357595,0.1238817125558853
CGCNN,cgcnn_hm,matbench_mp_e_form,2,64,33.29442633316646,4.084731106026688,27.92458723594881,22.617560162885677,21.829431734511253,0.3349311393310678,0.3115822758694658,0.09806489944458
CGCNN,cgcnn_hm,matbench_mp_e_form,3,64,33.531797242105256,4.039669025974604,27.677203198498233,22.280820672469943,21.666998869092076,0.30031500682302226,0.2992737720499798,0.1021959111094474
CGCNN,cgcnn_hm,matbench_mp_e_form,4,64,32.81976082264933,4.115874301917863,31.254087549911798,26.322518367276118,25.621025770649545,0.3164240950211687,0.2834083471757219,0.0974916368722915
