Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_hm,matbench_mp_e_form,3,16,11.6142204811773,2.704714624702663,0.31631994737998637,43.101818485330874,33.95632750142046,21.69171701808957,0.38353663909764973,0.24773119056838128,2.4815855991629965,0.115722045302391
CGCNN,cgcnn_hm,matbench_mp_e_form,4,16,12.531592233589851,2.6615455991078045,0.2619859016797292,43.097142254001554,32.10332620006565,22.494138972315746,0.3515704154002026,0.2984080014800119,2.43230789349384,0.1036972925066948
CGCNN,cgcnn_hm,matbench_jdft2d,0,32,23.598025465819454,3.3926159126246223,0.3988824682973501,38.43128032116595,33.030057917948064,31.352984001784538,0.27115563668822484,0.13716999091931859,1.592442279377004,37.70469284057617
CGCNN,cgcnn_hm,matbench_jdft2d,1,32,23.17534757219769,3.4045837051357286,0.3205443562019564,38.181929554005194,32.904921821568436,25.79744841266984,0.24419779374337017,0.17376569605329237,1.7407890083212567,54.598262786865234
CGCNN,cgcnn_hm,matbench_jdft2d,2,32,23.646177994569534,3.420573458844878,0.36231215573539066,38.10278733088012,33.841833305310296,28.032710587176336,0.2800280651139208,0.16016613476319766,1.5539092596810489,74.50220489501953
CGCNN,cgcnn_hm,matbench_jdft2d,3,32,24.3025132059835,3.4065816673746654,0.3945707891024963,37.538919911522356,33.3536715184394,25.21676702241408,0.36038234695952814,0.17331956198156198,1.5502041708830974,38.75045394897461
CGCNN,cgcnn_hm,matbench_jdft2d,4,32,24.10372943074342,3.4184291690220556,0.3916547339583,38.61316950283888,34.12862227491549,29.510882513801036,0.32476881689783443,0.1692031737538287,1.565206418303796,52.909271240234375
CGCNN,cgcnn_hm,matbench_phonons,0,32,23.83166101952972,3.418992775988101,0.35349387329498433,31.9129095435822,29.168875768515687,17.522840534882924,0.2985777613594385,0.09453762297811721,1.5514094538879384,87.29473876953125
CGCNN,cgcnn_hm,matbench_phonons,1,32,24.33124097946865,3.3901229180411634,0.3671302810952422,32.521202315905064,30.03356385925847,15.859127827210685,0.33391370174110524,0.10603902109883726,1.5613676093783484,64.32543182373047
CGCNN,cgcnn_hm,matbench_phonons,2,32,24.390658113371913,3.4186167951404327,0.3257729351072339,31.999786686771383,29.464868567064485,15.699184537853464,0.2581930268908769,0.0974466845766926,1.314764150422442,72.41483306884766
CGCNN,cgcnn_hm,matbench_phonons,3,32,23.703570145805095,3.409431671099295,0.34044683541978754,32.391689232938155,29.04284622152053,16.710050636058956,0.30979212174692955,0.10337641986505872,1.4073151766937066,59.64535903930664
